year,ACTscore,zscore
2011,21.5,1.4186933036905889
2012,20.6,1.1313885107665953
2013,21.6,1.4506160584599221
2014,20.7,1.1633112655359275
2002,18.4,0.42908790584127565
2003,17.9,0.2694741319946123
2004,17.1,0.01409209383995179
2005,17.3,0.07793760337861691
2006,18.0,0.3013968867639454
2007,17.5,0.14178311291728204
2008,17.3,0.07793760337861691
2009,17.6,0.17370586768661517
2010,18.0,0.3013968867639454
2005,16.5,-0.1774444347760447
2006,16.0,-0.3370582086227081
2007,16.3,-0.24128994431470982
2008,16.8,-0.08167617046804646
2009,15.7,-0.4328264729307063
2010,16.1,-0.3051354538533749
2011,15.4,-0.528594737238704
2012,17.4,0.10986035814794891
2013,17.3,0.07793760337861691
2014,17.3,0.07793760337861691
2001,16.2,-0.27321269908404294
2002,16.3,-0.24128994431470982
2003,16.2,-0.27321269908404294
2004,16.5,-0.1774444347760447
2005,17.3,0.07793760337861691
2006,17.8,0.23755137722528027
2007,17.2,0.04601484860928379
2008,17.8,0.23755137722528027
2009,17.6,0.17370586768661517
2010,18.3,0.39716515107194367
2011,17.8,0.23755137722528027
2012,18.5,0.46101066061060875
2013,18.2,0.3652423963026105
2014,18.2,0.3652423963026105
2001,20.8,1.1952340203052605
2002,21.3,1.354847794151924
2003,20.4,1.0675430012279292
2004,21.1,1.2910022846132587
2005,21.1,1.2910022846132587
2006,21.3,1.354847794151924
2007,21.9,1.5463843227679193
2008,22.5,1.7379208513839157
2009,22.3,1.6740753418452505
2010,22.6,1.7698436061532488
2011,23.2,1.961380134769244
2012,24.1,2.248684927693239
2013,24.5,2.3763759467705694
2014,23.9,2.1848394181545725
2001,15.5,-0.49667198246937144
2002,15.7,-0.4328264729307063
2003,15.3,-0.5605174920080366
2004,17.0,-0.017830660929381337
2005,16.0,-0.3370582086227081
2006,15.9,-0.3689809633920406
2007,15.8,-0.4009037181613732
2008,15.8,-0.4009037181613732
2009,15.9,-0.3689809633920406
2010,16.0,-0.3370582086227081
2011,15.7,-0.4328264729307063
2012,16.0,-0.3370582086227081
2013,16.7,-0.11359892523737959
